LGA19_source,LGA19_target,date,time,region,n_trips
48130,40150,2/1/21,1600,SA,6.464421967
48130,40150,3/1/21,0,SA,5.496255476
48130,40150,3/1/21,800,SA,6.569044924
48130,40150,3/1/21,1600,SA,6.007824142
48130,40430,1/1/21,800,SA,0.740906451
48130,40430,1/1/21,1600,SA,0.569928039
48130,40430,2/1/21,0,SA,0.626920843
48130,40430,2/1/21,800,SA,0.569928039
48130,40430,3/1/21,1600,SA,0.797899255
48130,41140,1/1/21,0,SA,1.836579382
48130,41140,1/1/21,800,SA,1.920060263
48130,41140,1/1/21,1600,SA,2.170502906
48130,41140,2/1/21,0,SA,1.836579382
48130,41140,2/1/21,800,SA,1.920060263
48130,41140,2/1/21,1600,SA,1.66961762
48130,41140,3/1/21,0,SA,0.83480881
48130,41140,3/1/21,800,SA,1.920060263
48130,41140,3/1/21,1600,SA,3.427167166
48130,43650,1/1/21,0,SA,2.679701961
48130,43650,1/1/21,800,SA,2.850746767
48130,43650,1/1/21,1600,SA,2.679701961
48130,43650,2/1/21,0,SA,2.394627285
48130,43650,2/1/21,800,SA,2.622687026
48130,43650,2/1/21,1600,SA,2.45164222
48130,43650,3/1/21,0,SA,2.394627285
48130,43650,3/1/21,800,SA,2.736716897
48130,43650,3/1/21,1600,SA,2.679701961
48130,46450,2/1/21,1600,SA,0.887087602
48130,46450,3/1/21,0,SA,0.813163636
48130,46450,3/1/21,800,SA,0.813163636
48130,46450,3/1/21,1600,SA,0.739239669
48130,48130,1/1/21,0,SA,201.1033747
48130,48130,1/1/21,800,SA,221.209917
48130,48130,1/1/21,1600,SA,216.1626273
48130,48130,2/1/21,0,SA,183.7357101
48130,48130,2/1/21,800,SA,221.4621395
48130,48130,2/1/21,1600,SA,226.543489
48130,48130,3/1/21,0,SA,219.8789666
48130,48130,3/1/21,800,SA,249.0791719
48130,48130,3/1/21,1600,SA,221.9464287
48130,48830,1/1/21,0,SA,0
48130,48830,1/1/21,800,SA,0
48130,48830,1/1/21,1600,SA,0
48130,48830,2/1/21,0,SA,0
48130,48830,2/1/21,800,SA,0
48130,48830,2/1/21,1600,SA,0
48130,48830,3/1/21,0,SA,0
48130,48830,3/1/21,800,SA,0
48130,48830,3/1/21,1600,SA,0
48260,40070,1/1/21,0,SA,17.51112457
48260,40070,1/1/21,800,SA,19.83459699
48260,40070,1/1/21,1600,SA,18.57228853
48260,40070,2/1/21,0,SA,17.81643412
48260,40070,2/1/21,800,SA,20.08282285
48260,40070,2/1/21,1600,SA,18.68285907
48260,40070,3/1/21,0,SA,17.98919044
48260,40070,3/1/21,800,SA,20.83998305
48260,40070,3/1/21,1600,SA,20.00101313
48260,40120,1/1/21,0,SA,2.447297661
48260,40120,1/1/21,800,SA,3.188007494
48260,40120,1/1/21,1600,SA,1.79059112
48260,40120,2/1/21,0,SA,3.189988457
48260,40120,2/1/21,800,SA,3.971127545
48260,40120,2/1/21,1600,SA,1.812498035
48260,40120,3/1/21,0,SA,2.94832622
48260,40120,3/1/21,800,SA,3.526937083
48260,40120,3/1/21,1600,SA,1.861260349
48260,40150,1/1/21,0,SA,0.007248613
48260,40150,1/1/21,800,SA,0.008923073
48260,40150,2/1/21,800,SA,0.016565233
48260,40150,3/1/21,800,SA,0.007806198
48260,40310,1/1/21,0,SA,0.000183079
48260,40310,2/1/21,0,SA,0.000797224
48260,40310,2/1/21,800,SA,0.000797224
48260,40310,3/1/21,800,SA,0.000877218
48260,40700,1/1/21,0,SA,75.10057674
48260,40700,1/1/21,800,SA,85.2429551
48260,40700,1/1/21,1600,SA,80.57045077
48260,40700,2/1/21,0,SA,73.87958796
48260,40700,2/1/21,800,SA,83.5698565
48260,40700,2/1/21,1600,SA,80.07847778
48260,40700,3/1/21,0,SA,75.34979536
48260,40700,3/1/21,800,SA,88.92696398
48260,40700,3/1/21,1600,SA,82.47499165
48260,40910,1/1/21,0,SA,49.85713574
48260,40910,1/1/21,800,SA,57.29172904
48260,40910,1/1/21,1600,SA,52.92406899
48260,40910,2/1/21,0,SA,49.17189899
48260,40910,2/1/21,800,SA,56.37395708
48260,40910,2/1/21,1600,SA,52.98206627
48260,40910,3/1/21,0,SA,50.07860746
48260,40910,3/1/21,800,SA,59.90014061
48260,40910,3/1/21,1600,SA,53.84251559
48260,41060,1/1/21,0,SA,17.42573749
48260,41060,1/1/21,800,SA,19.9061438
48260,41060,1/1/21,1600,SA,17.18716963
48260,41060,2/1/21,0,SA,20.42432736
48260,41060,2/1/21,800,SA,23.667493
48260,41060,2/1/21,1600,SA,18.69308954
48260,41060,3/1/21,0,SA,19.86243163
48260,41060,3/1/21,800,SA,21.84464
48260,41060,3/1/21,1600,SA,23.99269477
48260,42030,1/1/21,0,SA,0.034018857
48260,42030,1/1/21,800,SA,0.015999364
48260,42030,2/1/21,0,SA,0.144767451
48260,42030,2/1/21,800,SA,0.146535532
48260,42030,3/1/21,800,SA,0.160126822
48260,42600,1/1/21,0,SA,1.57110946
48260,42600,1/1/21,800,SA,1.764999407
48260,42600,1/1/21,1600,SA,0.94885782
48260,42600,2/1/21,0,SA,1.512745212
48260,42600,2/1/21,800,SA,2.221760499
48260,42600,2/1/21,1600,SA,1.465958067
48260,42600,3/1/21,0,SA,1.497540043
48260,42600,3/1/21,800,SA,2.084406355
48260,42600,3/1/21,1600,SA,1.405906797
48260,43650,1/1/21,0,SA,0.001652787
48260,43650,1/1/21,800,SA,0.014554574
48260,43650,2/1/21,0,SA,0.002223835
48260,43650,2/1/21,800,SA,0.004833859
48260,43650,3/1/21,800,SA,0.003676925
48260,44060,1/1/21,0,SA,3.329847771
48260,44060,1/1/21,800,SA,3.749288497
48260,44060,1/1/21,1600,SA,1.76798117
48260,44060,2/1/21,0,SA,3.129340419
48260,44060,2/1/21,800,SA,4.668519492
48260,44060,2/1/21,1600,SA,3.055955002
48260,44060,3/1/21,0,SA,3.08156501
48260,44060,3/1/21,800,SA,4.379342876
48260,44060,3/1/21,1600,SA,2.796702211
48260,44340,1/1/21,0,SA,3.344539003
48260,44340,1/1/21,800,SA,3.314441565
48260,44340,1/1/21,1600,SA,1.978696037
48260,44340,2/1/21,0,SA,2.718103549
48260,44340,2/1/21,800,SA,4.774504199
48260,44340,2/1/21,1600,SA,2.800366713
48260,44340,3/1/21,0,SA,3.293453132
48260,44340,3/1/21,800,SA,3.914610403
48260,44340,3/1/21,1600,SA,2.87107915
48260,44550,1/1/21,0,SA,0.192545731
48260,44550,1/1/21,800,SA,0.704454521
48260,44550,2/1/21,0,SA,0.169001574
48260,44550,3/1/21,0,SA,0.064849916
48260,44550,3/1/21,800,SA,0.031015177
48260,45290,1/1/21,0,SA,63.06723259
48260,45290,1/1/21,800,SA,71.58967332
48260,45290,1/1/21,1600,SA,67.70820154
48260,45290,2/1/21,0,SA,62.06974878
48260,45290,2/1/21,800,SA,70.13315355
48260,45290,2/1/21,1600,SA,67.27648781
48260,45290,3/1/21,0,SA,63.26205663
48260,45290,3/1/21,800,SA,74.66941123
48260,45290,3/1/21,1600,SA,69.28605526
48260,45340,1/1/21,0,SA,1.882722812
48260,45340,1/1/21,800,SA,2.306170431
48260,45340,1/1/21,1600,SA,0.137643595
48260,45340,2/1/21,0,SA,0.890953374
48260,45340,2/1/21,800,SA,2.658467065
48260,45340,2/1/21,1600,SA,0.858267861
48260,45340,3/1/21,0,SA,0.865252089
48260,45340,3/1/21,800,SA,2.654681229
48260,45340,3/1/21,1600,SA,0.563384312
48260,45680,1/1/21,0,SA,2.039894336
48260,45680,1/1/21,800,SA,2.27617103
48260,45680,1/1/21,1600,SA,0.50547917
48260,45680,2/1/21,0,SA,1.560061951
48260,45680,2/1/21,800,SA,3.284780876
48260,45680,2/1/21,1600,SA,0.651772633
48260,45680,3/1/21,0,SA,1.417032107
48260,45680,3/1/21,800,SA,2.287208783
48260,45680,3/1/21,1600,SA,2.206972639
48260,45890,1/1/21,0,SA,33.08739584
48260,45890,1/1/21,800,SA,38.83814217
48260,45890,1/1/21,1600,SA,33.5513163
48260,45890,2/1/21,0,SA,33.0431833
48260,45890,2/1/21,800,SA,39.70797701
48260,45890,2/1/21,1600,SA,34.77139216
48260,45890,3/1/21,0,SA,33.39716661
48260,45890,3/1/21,800,SA,40.83249463
48260,45890,3/1/21,1600,SA,35.24768572
48260,46510,1/1/21,0,SA,7.715169589
48260,46510,1/1/21,800,SA,8.851819659
48260,46510,1/1/21,1600,SA,7.989759928
48260,46510,2/1/21,0,SA,7.926380644
48260,46510,2/1/21,800,SA,9.187827112
48260,46510,2/1/21,1600,SA,8.197582454
48260,46510,3/1/21,0,SA,7.972580472
48260,46510,3/1/21,800,SA,9.368184066
48260,46510,3/1/21,1600,SA,8.821792713
48260,47140,1/1/21,0,SA,21.61479558
48260,47140,1/1/21,800,SA,25.91820397
48260,47140,1/1/21,1600,SA,21.14810468
48260,47140,2/1/21,0,SA,21.58193601
48260,47140,2/1/21,800,SA,26.88007659
48260,47140,2/1/21,1600,SA,22.21184366
48260,47140,3/1/21,0,SA,21.39283268
48260,47140,3/1/21,800,SA,27.50277807
48260,47140,3/1/21,1600,SA,21.91254209
48260,47700,1/1/21,0,SA,16.94417646
48260,47700,1/1/21,800,SA,20.76837844
48260,47700,1/1/21,1600,SA,16.06312626
48260,47700,2/1/21,0,SA,17.29367971
48260,47700,2/1/21,800,SA,21.76865144
48260,47700,2/1/21,1600,SA,16.91664847
48260,47700,3/1/21,0,SA,16.15999549
48260,47700,3/1/21,800,SA,22.1872813
48260,47700,3/1/21,1600,SA,16.33482323
48260,47980,1/1/21,0,SA,27.01334958
48260,47980,1/1/21,800,SA,30.51588574
48260,47980,1/1/21,1600,SA,28.46522395
48260,47980,2/1/21,0,SA,26.92073745
48260,47980,2/1/21,800,SA,30.7611807
48260,47980,2/1/21,1600,SA,28.64623915
48260,47980,3/1/21,0,SA,27.42659027
48260,47980,3/1/21,800,SA,32.05395075
48260,47980,3/1/21,1600,SA,30.1122136
48260,48260,1/1/21,0,SA,11.33219608
48260,48260,1/1/21,800,SA,12.87651711
48260,48260,1/1/21,1600,SA,12.12586755
48260,48260,2/1/21,0,SA,11.16840568
48260,48260,2/1/21,800,SA,12.64550162
48260,48260,2/1/21,1600,SA,12.07360233
48260,48260,3/1/21,0,SA,11.37585087
48260,48260,3/1/21,800,SA,13.43591068
48260,48260,3/1/21,1600,SA,12.41160397
48260,48410,1/1/21,0,SA,10.74599347
48260,48410,1/1/21,800,SA,12.04974359
48260,48410,1/1/21,1600,SA,10.53983369
48260,48410,2/1/21,0,SA,12.46023214
48260,48410,2/1/21,800,SA,14.10827209
48260,48410,2/1/21,1600,SA,11.39648618
48260,48410,3/1/21,0,SA,12.13290027
48260,48410,3/1/21,800,SA,13.15513224
48260,48410,3/1/21,1600,SA,14.18033257
48260,49399,1/1/21,0,SA,4.16E-05
48260,49399,1/1/21,800,SA,0.000136423
48260,49399,1/1/21,1600,SA,4.71E-05
48260,49399,2/1/21,0,SA,5.03E-05
48260,49399,2/1/21,800,SA,7.92E-05
48260,49399,2/1/21,1600,SA,4.29E-05
48260,49399,3/1/21,0,SA,3.62E-05
48260,49399,3/1/21,800,SA,6.96E-05
48260,49399,3/1/21,1600,SA,5.91E-05
48340,42250,1/1/21,0,SA,1.220399552
48340,42250,1/1/21,800,SA,1.455570631
48340,42250,1/1/21,1600,SA,1.427065523
48340,42250,2/1/21,0,SA,1.567812448
48340,42250,2/1/21,800,SA,1.915225344
48340,42250,2/1/21,1600,SA,1.717468204
48340,42250,3/1/21,0,SA,1.400339029
48340,42250,3/1/21,800,SA,1.719246817
48340,42250,3/1/21,1600,SA,1.692105039
48340,44620,3/1/21,1600,SA,9.677950269
48340,48340,1/1/21,0,SA,606.9051932
48340,48340,1/1/21,800,SA,703.843953
48340,48340,1/1/21,1600,SA,694.7625752
48340,48340,2/1/21,0,SA,571.6149229
48340,48340,2/1/21,800,SA,641.3246525
48340,48340,2/1/21,1600,SA,682.3095493
48340,48340,3/1/21,0,SA,556.2357387
48340,48340,3/1/21,800,SA,634.8640906
48340,48340,3/1/21,1600,SA,593.5998197
48410,40070,1/1/21,0,SA,208.7781903
48410,40070,1/1/21,800,SA,232.9133416
48410,40070,1/1/21,1600,SA,215.6036507
48410,40070,2/1/21,0,SA,204.4646533
48410,40070,2/1/21,800,SA,233.1007832
48410,40070,2/1/21,1600,SA,221.6945385
48410,40070,3/1/21,0,SA,213.2082582
48410,40070,3/1/21,800,SA,240.773642
48410,40070,3/1/21,1600,SA,222.5236248
48410,40120,1/1/21,0,SA,6.077701667
48410,40120,1/1/21,800,SA,4.986804931
48410,40120,1/1/21,1600,SA,1.283412413
48410,40120,2/1/21,0,SA,2.736639142
48410,40120,2/1/21,800,SA,8.51569691
48410,40120,2/1/21,1600,SA,1.543745293
48410,40120,3/1/21,0,SA,1.669215
48410,40120,3/1/21,800,SA,5.947433282
48410,40120,3/1/21,1600,SA,1.640425277
48410,40150,1/1/21,800,SA,0.182876715
48410,40150,2/1/21,800,SA,0.530342473
48410,40310,1/1/21,0,SA,0.019995007
48410,40310,3/1/21,800,SA,0.029223471
48410,40700,1/1/21,0,SA,31.36073081
48410,40700,1/1/21,800,SA,35.97933302
48410,40700,1/1/21,1600,SA,28.07235042
48410,40700,2/1/21,0,SA,32.07382197
48410,40700,2/1/21,800,SA,51.42654745
48410,40700,2/1/21,1600,SA,29.54020346
48410,40700,3/1/21,0,SA,33.3350752
48410,40700,3/1/21,800,SA,46.34164431
48410,40700,3/1/21,1600,SA,35.94819773
48410,40910,1/1/21,0,SA,28.09280632
48410,40910,1/1/21,800,SA,31.1280796
48410,40910,1/1/21,1600,SA,24.10155737
48410,40910,2/1/21,0,SA,25.72977656
48410,40910,2/1/21,800,SA,46.14963825
48410,40910,2/1/21,1600,SA,28.13515277
48410,40910,3/1/21,0,SA,26.60655762
48410,40910,3/1/21,800,SA,41.97207949
48410,40910,3/1/21,1600,SA,28.9866477
48410,41060,1/1/21,0,SA,1038.743938
48410,41060,1/1/21,800,SA,1161.441207
48410,41060,1/1/21,1600,SA,1069.971511
48410,41060,2/1/21,0,SA,1014.447734
48410,41060,2/1/21,800,SA,1155.374799
48410,41060,2/1/21,1600,SA,1107.847527
48410,41060,3/1/21,0,SA,1058.662897
48410,41060,3/1/21,800,SA,1200.396142
48410,41060,3/1/21,1600,SA,1114.6457
48410,42030,1/1/21,0,SA,3.630882723
48410,42030,1/1/21,800,SA,1.662878149
48410,42030,2/1/21,800,SA,0.056605804
48410,42030,3/1/21,800,SA,5.306674748
48410,42600,1/1/21,0,SA,156.3946422
48410,42600,1/1/21,800,SA,174.6462249
48410,42600,1/1/21,1600,SA,155.8991812
48410,42600,2/1/21,0,SA,154.4554711
48410,42600,2/1/21,800,SA,176.4686671
48410,42600,2/1/21,1600,SA,158.6800997
48410,42600,3/1/21,0,SA,155.236556
48410,42600,3/1/21,800,SA,185.2013909
48410,42600,3/1/21,1600,SA,158.7200794
48410,43650,1/1/21,0,SA,0.055775545
48410,43650,1/1/21,800,SA,1.464848132
48410,43650,2/1/21,800,SA,0.083560949
48410,43650,3/1/21,800,SA,0.081518104
48410,44060,1/1/21,0,SA,297.2408781
48410,44060,1/1/21,800,SA,331.2295372
48410,44060,1/1/21,1600,SA,290.7805152
48410,44060,2/1/21,0,SA,290.2725701
48410,44060,2/1/21,800,SA,339.5443202
48410,44060,2/1/21,1600,SA,298.8367358
48410,44060,3/1/21,0,SA,292.198964
48410,44060,3/1/21,800,SA,354.6712707
48410,44060,3/1/21,1600,SA,296.8330015
48410,44340,1/1/21,0,SA,164.9975275
48410,44340,1/1/21,800,SA,187.8146182
48410,44340,1/1/21,1600,SA,163.645981
48410,44340,2/1/21,0,SA,163.6085165
48410,44340,2/1/21,800,SA,194.8653043
48410,44340,2/1/21,1600,SA,167.8591716
48410,44340,3/1/21,0,SA,166.285633
48410,44340,3/1/21,800,SA,203.2242136
48410,44340,3/1/21,1600,SA,167.9162078
48410,44550,1/1/21,0,SA,7.698482293
48410,44550,1/1/21,800,SA,7.390543002
48410,44550,3/1/21,0,SA,7.08260371
48410,44550,3/1/21,800,SA,3.387332209
48410,45290,1/1/21,0,SA,25.83292203
48410,45290,1/1/21,800,SA,29.47877809
48410,45290,1/1/21,1600,SA,23.06917643
48410,45290,2/1/21,0,SA,26.37290221
48410,45290,2/1/21,800,SA,42.23424541
48410,45290,2/1/21,1600,SA,24.22970836
48410,45290,3/1/21,0,SA,27.33216824
48410,45290,3/1/21,800,SA,37.89079071
48410,45290,3/1/21,1600,SA,29.61289197
48410,45340,1/1/21,0,SA,73.49951312
48410,45340,1/1/21,800,SA,68.91569509
48410,45340,1/1/21,1600,SA,24.70003321
48410,45340,2/1/21,0,SA,49.14846156
48410,45340,2/1/21,800,SA,93.14201129
48410,45340,2/1/21,1600,SA,38.59330241
48410,45340,3/1/21,0,SA,50.92988715
48410,45340,3/1/21,800,SA,81.16549197
48410,45340,3/1/21,1600,SA,34.29517045
48410,45680,1/1/21,0,SA,23.07860751
48410,45680,1/1/21,800,SA,26.07883507
48410,45680,1/1/21,1600,SA,7.944699906
48410,45680,2/1/21,0,SA,9.882697456
48410,45680,2/1/21,800,SA,36.11585811
48410,45680,2/1/21,1600,SA,12.1046774
48410,45680,3/1/21,0,SA,17.52582915
48410,45680,3/1/21,800,SA,24.88872521
48410,45680,3/1/21,1600,SA,18.44628428
48410,45890,1/1/21,0,SA,80.14913973
48410,45890,1/1/21,800,SA,91.78848208
48410,45890,1/1/21,1600,SA,68.01347672
48410,45890,2/1/21,0,SA,68.82473442
48410,45890,2/1/21,800,SA,119.9525312
48410,45890,2/1/21,1600,SA,82.97195094
48410,45890,3/1/21,0,SA,71.95377613
48410,45890,3/1/21,800,SA,118.0576636
48410,45890,3/1/21,1600,SA,93.19526759
48410,46510,1/1/21,0,SA,102.4654884
48410,46510,1/1/21,800,SA,114.7158247
48410,46510,1/1/21,1600,SA,104.3162906
48410,46510,2/1/21,0,SA,99.4196299
48410,46510,2/1/21,800,SA,116.9759243
48410,46510,2/1/21,1600,SA,109.1533529
48410,46510,3/1/21,0,SA,103.7983535
48410,46510,3/1/21,800,SA,120.8157246
48410,46510,3/1/21,1600,SA,110.5297692
48410,47140,1/1/21,0,SA,57.12452584
48410,47140,1/1/21,800,SA,59.97056942
48410,47140,1/1/21,1600,SA,41.59372748
48410,47140,2/1/21,0,SA,39.5642396
48410,47140,2/1/21,800,SA,82.89569925
48410,47140,2/1/21,1600,SA,53.53533784
48410,47140,3/1/21,0,SA,39.3859241
48410,47140,3/1/21,800,SA,71.35413689
48410,47140,3/1/21,1600,SA,49.06354148
48410,47700,1/1/21,0,SA,32.60521908
48410,47700,1/1/21,800,SA,33.90214427
48410,47700,1/1/21,1600,SA,21.47170377
48410,47700,2/1/21,0,SA,23.49797694
48410,47700,2/1/21,800,SA,51.25150565
48410,47700,2/1/21,1600,SA,26.45485255
48410,47700,3/1/21,0,SA,26.00264693
48410,47700,3/1/21,800,SA,49.72836928
48410,47700,3/1/21,1600,SA,28.05724662
48410,47980,1/1/21,0,SA,206.5077763
48410,47980,1/1/21,800,SA,231.3555448
48410,47980,1/1/21,1600,SA,211.4906295
48410,47980,2/1/21,0,SA,203.1333798
48410,47980,2/1/21,800,SA,235.2727012
48410,47980,2/1/21,1600,SA,217.4104077
48410,47980,3/1/21,0,SA,210.9302282
48410,47980,3/1/21,800,SA,242.6903472
48410,47980,3/1/21,1600,SA,219.2294045
48410,48260,1/1/21,0,SA,11.04068784
48410,48260,1/1/21,800,SA,12.36074679
48410,48260,1/1/21,1600,SA,10.71755486
48410,48260,2/1/21,0,SA,10.81851962
48410,48260,2/1/21,800,SA,14.80883745
48410,48260,2/1/21,1600,SA,11.19902046
48410,48260,3/1/21,0,SA,11.25274427
48410,48260,3/1/21,800,SA,14.264868
48410,48260,3/1/21,1600,SA,11.95912604
48410,48410,1/1/21,0,SA,719.137291
48410,48410,1/1/21,800,SA,801.8766772
48410,48410,1/1/21,1600,SA,743.507031
48410,48410,2/1/21,0,SA,704.155985
48410,48410,2/1/21,800,SA,793.4318621
48410,48410,2/1/21,1600,SA,763.3547267
48410,48410,3/1/21,0,SA,732.1644142
48410,48410,3/1/21,800,SA,824.9842253
48410,48410,3/1/21,1600,SA,762.2090271
48410,49399,1/1/21,0,SA,0.00135155
48410,49399,1/1/21,800,SA,0.001689437
48410,49399,1/1/21,1600,SA,0.001013662
48410,49399,2/1/21,0,SA,0.001182606
48410,49399,2/1/21,800,SA,0.002083639
48410,49399,3/1/21,0,SA,0.000957348
48410,49399,3/1/21,800,SA,0.001407864
48410,49399,3/1/21,1600,SA,0.001576808
48540,48540,1/1/21,0,SA,852
48540,48540,1/1/21,800,SA,972
48540,48540,1/1/21,1600,SA,872
48540,48540,2/1/21,0,SA,826
48540,48540,2/1/21,800,SA,985
48540,48540,2/1/21,1600,SA,889
48540,48540,3/1/21,0,SA,837
48540,48540,3/1/21,800,SA,985
48540,48540,3/1/21,1600,SA,861
48540,49399,1/1/21,0,SA,0
48540,49399,1/1/21,800,SA,0
48540,49399,1/1/21,1600,SA,0
48540,49399,2/1/21,0,SA,0
48540,49399,2/1/21,800,SA,0
48540,49399,2/1/21,1600,SA,0
48540,49399,3/1/21,0,SA,0
48540,49399,3/1/21,800,SA,0
48540,49399,3/1/21,1600,SA,0
48640,48640,1/1/21,0,SA,19
48640,48640,1/1/21,800,SA,24
48640,48640,1/1/21,1600,SA,22
48640,48640,2/1/21,0,SA,18
48640,48640,2/1/21,800,SA,24
48640,48640,2/1/21,1600,SA,25
48640,48640,3/1/21,0,SA,19
48640,48640,3/1/21,800,SA,28
48640,48640,3/1/21,1600,SA,27
48750,40220,1/1/21,0,SA,0.680853412
48750,40220,1/1/21,800,SA,0.888069668
48750,40220,1/1/21,1600,SA,1.036081279
48750,40220,2/1/21,0,SA,0.878202227
48750,40220,2/1/21,800,SA,0.90780455
48750,40220,2/1/21,1600,SA,1.006478957
48750,40220,3/1/21,0,SA,0.976876635
48750,40220,3/1/21,800,SA,1.055816161
48750,40220,3/1/21,1600,SA,0.967009194
48750,45340,1/1/21,0,SA,10.24511389
48750,45340,1/1/21,800,SA,11.42271319
48750,45340,1/1/21,1600,SA,10.83391354
48750,45340,2/1/21,0,SA,8.419834983
48750,45340,2/1/21,800,SA,9.303034456
48750,45340,2/1/21,1600,SA,10.18623393
48750,45340,3/1/21,0,SA,9.008634632
48750,45340,3/1/21,800,SA,8.949754667
48750,45340,3/1/21,1600,SA,8.537594912
48750,48050,1/1/21,0,SA,2.730099065
48750,48050,1/1/21,800,SA,2.818166777
48750,48050,1/1/21,1600,SA,3.170437624
48750,48050,2/1/21,0,SA,2.289760506
48750,48050,2/1/21,800,SA,2.377828218
48750,48050,2/1/21,1600,SA,2.553963641
48750,48050,3/1/21,0,SA,2.377828218
48750,48050,3/1/21,800,SA,2.553963641
48750,48050,3/1/21,1600,SA,2.906234488
48750,48750,1/1/21,0,SA,128.9382299
48750,48750,1/1/21,800,SA,137.8336016
48750,48750,1/1/21,1600,SA,136.0529806
48750,48750,2/1/21,0,SA,90.74614957
48750,48750,2/1/21,800,SA,110.6199969
48750,48750,2/1/21,1600,SA,109.3088799
48750,48750,3/1/21,0,SA,80.60095594
48750,48750,3/1/21,800,SA,97.22648417
48750,48750,3/1/21,1600,SA,115.4553209
48830,48130,1/1/21,0,SA,0
48830,48130,1/1/21,800,SA,0
48830,48130,1/1/21,1600,SA,0
48830,48130,2/1/21,0,SA,0
48830,48130,2/1/21,800,SA,0
48830,48130,2/1/21,1600,SA,0
48830,48130,3/1/21,0,SA,0
48830,48130,3/1/21,800,SA,0
48830,48130,3/1/21,1600,SA,0
48830,48830,1/1/21,0,SA,583
48830,48830,1/1/21,800,SA,600
48830,48830,1/1/21,1600,SA,636
48830,48830,2/1/21,0,SA,530
48830,48830,2/1/21,800,SA,608
48830,48830,2/1/21,1600,SA,624
48830,48830,3/1/21,0,SA,408
48830,48830,3/1/21,800,SA,458
48830,48830,3/1/21,1600,SA,472
49399,40070,1/1/21,0,SA,0.000449979
49399,40070,1/1/21,800,SA,0.000311524
49399,40070,1/1/21,1600,SA,0.00027691
49399,40070,2/1/21,0,SA,0.00055382
49399,40070,2/1/21,800,SA,0.000674968
49399,40070,2/1/21,1600,SA,0.000259603
49399,40070,3/1/21,0,SA,0.000398058
49399,40070,3/1/21,800,SA,0.000311524
49399,40070,3/1/21,1600,SA,0.000971361
49399,40120,3/1/21,1600,SA,2.48E-05
49399,40520,1/1/21,0,SA,3.544123415
49399,40520,1/1/21,800,SA,3.949376837
49399,40520,1/1/21,1600,SA,3.171444109
49399,40520,2/1/21,0,SA,2.790753688
49399,40520,2/1/21,800,SA,3.531324291
49399,40520,2/1/21,1600,SA,3.520078035
49399,40520,3/1/21,0,SA,2.890287716
49399,40520,3/1/21,800,SA,3.27266041
49399,40520,3/1/21,1600,SA,3.218629028
49399,40700,3/1/21,1600,SA,0.001184182
49399,40910,1/1/21,0,SA,0.000493222
49399,40910,1/1/21,800,SA,0.000657629
49399,40910,1/1/21,1600,SA,0.000493222
49399,40910,2/1/21,0,SA,0.00079855
49399,40910,2/1/21,800,SA,0.00079855
49399,40910,2/1/21,1600,SA,0.000563682
49399,40910,3/1/21,0,SA,0.000446248
49399,40910,3/1/21,800,SA,0.000305328
49399,40910,3/1/21,1600,SA,0.001401218
49399,41060,1/1/21,0,SA,0.003310129
49399,41060,1/1/21,800,SA,0.002549413
49399,41060,1/1/21,1600,SA,0.002234455
49399,41060,2/1/21,0,SA,0.005324539
49399,41060,2/1/21,800,SA,0.00457303
49399,41060,2/1/21,1600,SA,0.002362186
49399,41060,3/1/21,0,SA,0.003622018
49399,41060,3/1/21,800,SA,0.002763321
49399,41060,3/1/21,1600,SA,0.007555926
49399,43710,1/1/21,0,SA,0
49399,43710,1/1/21,800,SA,0
49399,43710,1/1/21,1600,SA,0
49399,43710,2/1/21,0,SA,0
49399,43710,2/1/21,800,SA,0
49399,43710,2/1/21,1600,SA,0
49399,43710,3/1/21,0,SA,0
49399,43710,3/1/21,800,SA,0
49399,43710,3/1/21,1600,SA,0
49399,43790,1/1/21,0,SA,0
49399,43790,1/1/21,800,SA,0
49399,43790,1/1/21,1600,SA,0
49399,43790,2/1/21,0,SA,0
49399,43790,2/1/21,800,SA,0
49399,43790,2/1/21,1600,SA,0
49399,43790,3/1/21,0,SA,0
49399,43790,3/1/21,800,SA,0
49399,43790,3/1/21,1600,SA,0
49399,45290,1/1/21,0,SA,0
49399,45290,1/1/21,800,SA,0
49399,45290,1/1/21,1600,SA,0
49399,45290,2/1/21,0,SA,0
49399,45290,2/1/21,800,SA,0
49399,45290,2/1/21,1600,SA,0
49399,45290,3/1/21,0,SA,0
49399,45290,3/1/21,800,SA,0
49399,45290,3/1/21,1600,SA,0.000995939
49399,45680,1/1/21,0,SA,0.004348156
49399,45680,1/1/21,800,SA,0.003875104
49399,45680,1/1/21,1600,SA,0.00249413
49399,45680,2/1/21,0,SA,0.005387067
49399,45680,2/1/21,800,SA,0.005068871
49399,45680,2/1/21,1600,SA,0.000742458
49399,45680,3/1/21,0,SA,0.005086372
49399,45680,3/1/21,800,SA,0.002483524
49399,45680,3/1/21,1600,SA,0.007360784
49399,45890,1/1/21,0,SA,0.082107412
49399,45890,1/1/21,800,SA,0.09131362
49399,45890,1/1/21,1600,SA,0.084198222
49399,45890,2/1/21,0,SA,0.078255747
49399,45890,2/1/21,800,SA,0.08396361
49399,45890,2/1/21,1600,SA,0.084711581
49399,45890,3/1/21,0,SA,0.078265681
49399,45890,3/1/21,800,SA,0.088805871
49399,45890,3/1/21,1600,SA,0.08218946
49399,46300,1/1/21,0,SA,0
